ID,Edad,Género,Ingresos,Compra
59573,34,Male,36072,false
59574,30,Male,160916,false
59575,32,Female,143423,false
59576,31,Male,92371,false
59577,52,Male,175105,false
59578,63,Male,114667,false
59579,74,Female,190313,false
59580,51,Male,112712,false
59581,29,Male,178980,true
59582,46,Female,32112,false
59583,60,Male,49082,false
59584,65,Female,58754,true
59585,29,Female,158266,false
59586,38,Male,108775,true
59587,65,Male,104509,false
59588,57,Male,38567,false
59589,41,Male,22195,false
59590,73,Male,98503,false
59591,53,Male,109123,false
59592,44,Male,183348,false
59593,53,Male,147997,false
59594,56,Male,176067,false
59595,36,Male,188235,false
59596,23,Male,171679,false
59597,63,Male,164257,false
59598,39,Male,134341,false
59599,69,Male,89166,true
59600,63,Female,88476,false
59601,75,Female,163842,true
59602,25,Female,83426,false
59603,18,Male,121484,false
59604,22,Male,81327,false
59605,28,Female,110652,false
59606,20,Male,49882,true
59607,77,Female,21318,true
59608,36,Female,88290,true
59609,75,Female,68174,false
59610,41,Female,181582,true
59611,34,Male,34607,false
59612,56,Female,41455,false
59613,51,Male,49350,false
59614,48,Male,192799,true
59615,33,Female,102167,true
59616,39,Female,140550,false
59617,71,Male,76570,false
59618,53,Male,86259,true
59619,53,Male,189728,true
59620,73,Female,46231,true
59621,24,Male,173385,false
59622,45,Female,161102,true
59623,61,Male,43528,false
59624,49,Male,54085,false
59625,64,Female,190602,false
59626,26,Female,80331,false
59627,70,Female,168824,true
59628,23,Male,45978,false
59629,74,Male,37157,false
59630,73,Female,175532,false
59631,28,Female,56610,true
59632,54,Male,124747,true
59633,54,Female,195512,false
59634,58,Female,35857,false
59635,74,Female,53894,false
59636,57,Female,109437,false
59637,56,Male,141469,false
59638,62,Female,186726,false
59639,55,Female,113986,true
59640,38,Female,173093,false
59641,31,Male,126983,false
59642,69,Female,64407,true
59643,48,Male,149116,false
59644,33,Female,94033,false
59645,28,Female,146707,false
59646,57,Male,141470,false
59647,52,Female,198536,false
59648,67,Male,63505,false
59649,40,Male,55532,true
59650,33,Male,140038,false
59651,77,Male,33353,false
59652,20,Female,199725,false
59653,56,Female,132711,true
59654,51,Male,52107,false
59655,53,Female,22634,false
59656,23,Male,177183,false
59657,48,Male,88385,false
59658,21,Female,34274,false
59659,57,Male,52367,true
59660,59,Female,20105,true
59661,52,Male,195304,false
59662,32,Male,173712,false
59663,51,Male,89858,false
59664,40,Female,34552,true
59665,74,Male,77960,true
59666,59,Female,189720,false
59667,37,Female,176509,false
59668,77,Male,176912,true
59669,40,Male,172889,false
59670,37,Male,24001,true
59671,59,Male,175799,true
59672,36,Female,79248,true
59673,39,Female,61456,true
59674,61,Female,34008,true
59675,70,Female,187408,false
59676,62,Male,24080,true
59677,21,Male,111582,false
59678,28,Male,47338,false
59679,45,Male,157086,false
59680,21,Female,158225,false
59681,19,Male,34571,true
59682,65,Female,166795,true
59683,53,Female,61021,false
59684,32,Male,30090,true
59685,20,Male,179926,false
59686,63,Female,186534,true
59687,33,Female,180322,false
59688,34,Male,160279,true
59689,19,Female,149706,true
59690,76,Female,151568,false
59691,63,Female,179658,false
59692,46,Male,134012,false
59693,77,Female,83731,false
59694,21,Male,29651,false
59695,75,Female,86477,false
59696,51,Female,105383,false
59697,30,Male,91921,true
59698,64,Female,191958,true
59699,77,Female,92213,true
59700,72,Male,107422,true
59701,33,Female,91153,false
59702,74,Female,179484,false
59703,19,Male,87610,false
59704,62,Male,107056,false
59705,65,Female,91537,false
59706,18,Female,134758,false
59707,24,Male,87450,true
59708,66,Female,183137,false
59709,20,Male,38462,false
59710,53,Male,68665,false
59711,77,Male,136566,false
59712,37,Male,102448,false
59713,49,Male,143095,false
59714,52,Male,95964,true
59715,23,Male,170720,true
59716,21,Male,95281,false
59717,62,Male,198012,false
59718,61,Male,84451,true
59719,44,Female,43662,true
59720,80,Male,127858,false
59721,29,Male,73884,true
59722,78,Female,186986,false
59723,70,Female,192225,false
59724,21,Male,53843,true
59725,52,Female,58078,false
59726,62,Female,64901,false
59727,74,Male,66540,false
59728,35,Female,60605,false
59729,78,Male,156795,false
59730,79,Female,170112,false
59731,76,Male,83607,false
59732,45,Male,85986,false
59733,78,Female,144047,true
59734,36,Female,61780,false
59735,52,Male,65439,false
59736,74,Male,175005,false
59737,52,Female,64603,false
59738,31,Male,154938,false
59739,60,Male,189197,false
59740,57,Female,114036,false
59741,31,Male,47676,false
59742,39,Male,26438,false
59743,41,Female,154381,true
59744,73,Male,30847,false
59745,20,Female,100649,false
59746,28,Male,28215,false
59747,44,Female,160503,false
59748,63,Female,177030,false
59749,55,Female,56568,false
59750,78,Female,26632,false
59751,62,Male,103183,true
59752,39,Male,125407,false
59753,30,Female,94292,false
59754,39,Female,130586,false
59755,44,Male,50632,false
59756,41,Male,137692,false
59757,41,Male,58478,false
59758,79,Female,136995,true
59759,77,Male,133451,false
59760,68,Male,101881,true
59761,22,Male,109064,false
59762,47,Female,21778,true
59763,75,Male,150422,false
59764,53,Female,197723,true
59765,22,Female,126905,true
59766,56,Male,23359,false
59767,25,Male,198909,false
59768,56,Female,127742,false
59769,18,Male,83190,false
59770,45,Female,181394,false
59771,27,Female,125664,true
59772,24,Male,28152,false
59773,24,Male,80857,false
59774,50,Female,88824,false
59775,67,Male,93027,false
59776,74,Female,128698,true
59777,70,Male,106853,false
59778,55,Male,70657,false
59779,18,Female,106934,true
59780,44,Female,49910,false
59781,69,Female,148111,false
59782,67,Female,180248,true
59783,79,Male,104739,false
59784,68,Male,153100,false
59785,63,Male,151443,false
59786,24,Male,90979,false
59787,64,Male,192257,true
59788,29,Male,66822,false
59789,57,Male,118835,true
59790,43,Female,154473,false
59791,62,Female,134791,true
59792,55,Female,81005,false
59793,45,Male,83300,false
59794,80,Female,164219,false
59795,73,Female,109958,false
59796,76,Male,175759,false
59797,28,Female,52066,true
59798,28,Female,177814,false
59799,74,Female,176891,false
59800,48,Male,84822,false
59801,35,Female,165260,true
59802,18,Female,64755,false
59803,23,Female,196615,false
59804,75,Female,34258,true
59805,30,Female,147920,false
59806,36,Female,145298,true
59807,63,Male,142638,false
59808,45,Male,198007,false
59809,19,Male,76350,false
59810,78,Female,186502,false
59811,43,Male,197216,true
59812,42,Male,56475,false
59813,37,Female,150744,false
59814,60,Female,29954,false
59815,47,Female,150366,false
59816,72,Male,94933,false
59817,74,Male,151294,false
59818,78,Male,26468,false
59819,40,Male,154181,false
59820,52,Male,114090,true
59821,67,Female,183107,true
59822,68,Male,173071,false
59823,27,Male,46027,false
59824,44,Male,56666,false
59825,36,Female,88207,true
59826,59,Male,108260,false
59827,27,Male,184831,false
59828,79,Male,40888,false
59829,45,Female,22212,false
59830,70,Male,100509,true
59831,19,Male,87115,true
59832,79,Male,109521,false
59833,48,Female,159883,true
59834,31,Male,27075,false
59835,25,Female,95761,false
59836,24,Female,137185,false
59837,51,Male,29474,false
59838,25,Male,112613,false
59839,65,Female,59317,false
59840,21,Female,39091,true
59841,33,Female,134969,false
59842,39,Male,104510,true
59843,79,Male,74880,false
59844,35,Male,46622,true
59845,29,Female,88771,false
59846,34,Female,139724,false
59847,42,Male,143490,false
59848,43,Female,41005,false
59849,68,Female,93283,false
59850,34,Female,141418,false
59851,70,Female,82583,false
59852,68,Male,148157,false
59853,63,Male,116661,false
59854,45,Male,108648,false
59855,66,Male,96481,false
59856,21,Female,107582,true
59857,25,Male,134512,false
59858,66,Male,52626,false
59859,29,Female,176677,false
59860,76,Female,166160,false
59861,68,Male,146648,false
59862,75,Female,68201,true
59863,46,Female,126820,true
59864,28,Female,60590,false
59865,25,Female,128163,false
59866,66,Male,50340,true
59867,64,Male,149189,true
59868,55,Male,24182,true
59869,28,Male,93912,false
59870,19,Female,120026,true
59871,42,Female,74244,false
59872,21,Female,41900,true
59873,69,Male,104590,true
59874,21,Female,169932,true
59875,55,Female,150036,true
59876,48,Female,51674,false
59877,62,Female,26779,false
59878,38,Male,33932,false
59879,44,Female,61565,false
59880,40,Male,28436,true
59881,70,Male,53388,true
59882,79,Male,159842,true
59883,67,Male,39224,false
59884,74,Female,181028,false
59885,80,Male,57239,false
59886,70,Female,152340,false
59887,42,Female,154867,false
59888,55,Male,53536,false
59889,59,Male,193895,true
59890,37,Female,55125,false
59891,56,Male,176821,true
59892,39,Male,74332,true
59893,77,Female,114255,true
59894,37,Female,91545,false
59895,71,Female,56650,true
59896,52,Male,178592,false
59897,74,Male,129285,true
59898,29,Female,84318,false
59899,64,Female,193564,true
59900,43,Male,109248,false
59901,21,Male,111489,false
59902,70,Female,23339,false
59903,72,Female,50761,false
59904,21,Female,114671,false
59905,65,Female,26736,true
59906,36,Female,136559,false
59907,66,Female,101183,true
59908,64,Male,179824,true
59909,78,Female,64701,true
59910,40,Female,162324,false
59911,19,Female,91704,false
59912,65,Male,93031,false
59913,27,Male,155819,false
59914,28,Male,194621,false
59915,70,Female,101449,false
59916,47,Male,44863,false
59917,69,Female,106758,false
59918,79,Male,117356,false
59919,28,Female,105860,true
59920,23,Female,168031,false
59921,25,Male,109485,false
59922,70,Male,72740,false
59923,45,Female,173180,true
59924,32,Female,22445,true
59925,68,Female,170528,true
59926,70,Male,158688,false
59927,53,Female,98510,false
59928,28,Female,82421,true
59929,72,Female,176368,false
59930,70,Male,112336,false
59931,80,Male,120241,true
59932,21,Female,99129,false
59933,80,Male,22918,false
59934,42,Female,98090,false
59935,69,Female,105295,false
59936,48,Male,175949,false
59937,35,Female,151097,true
59938,26,Male,181684,false
59939,48,Female,106987,true
59940,51,Male,124839,false
59941,55,Male,106895,false
59942,29,Female,152993,false
59943,26,Male,98792,false
59944,24,Male,170213,true
59945,49,Female,177275,false
59946,34,Male,58699,false
59947,74,Female,179158,true
59948,73,Male,82414,true
59949,26,Female,133689,true
59950,63,Male,34836,false
59951,48,Female,44952,false
59952,29,Female,31635,false
59953,25,Female,116505,false
59954,40,Male,185168,false
59955,41,Male,70298,false
59956,52,Female,135812,false
59957,74,Male,139075,false
59958,73,Male,53906,false
59959,65,Female,168963,true
59960,34,Male,37738,false
59961,57,Female,76920,false
59962,53,Male,106430,false
59963,63,Male,168468,true
59964,34,Female,175058,false
59965,41,Female,36846,true
59966,42,Female,22777,false
59967,69,Female,42133,false
59968,69,Female,196057,false
59969,49,Male,106044,false
59970,40,Female,73113,true
59971,32,Male,76181,false
59972,39,Male,20394,false
59973,60,Male,84294,false
59974,54,Male,66769,true
59975,31,Female,71505,false
59976,48,Female,155908,false
59977,67,Male,89104,true
59978,59,Female,198180,false
59979,24,Male,171158,false
59980,44,Female,133997,false
59981,56,Male,112329,true
59982,59,Female,28694,false
59983,59,Male,99304,true
59984,65,Male,196310,false
59985,44,Male,178751,false
59986,78,Female,36445,false
59987,32,Female,119358,false
59988,71,Male,178915,true
59989,65,Female,162683,true
59990,48,Female,163956,true
59991,18,Male,106358,false
59992,29,Male,101362,false
59993,30,Male,23990,false
59994,22,Male,128645,false
59995,38,Male,91924,false
59996,63,Male,173036,true
59997,31,Female,42375,true
59998,34,Female,151066,false
59999,34,Male,100341,true
60000,64,Male,40776,false
60001,48,Male,81167,true
60002,71,Female,135904,false
60003,18,Male,175791,false
60004,18,Male,157367,false
60005,35,Female,181415,true
60006,51,Female,151410,true
60007,20,Female,84435,false
60008,73,Male,127762,false
60009,64,Male,70966,false
60010,42,Male,34639,true
60011,66,Female,72017,true
60012,18,Female,43840,false
60013,26,Male,181376,false
60014,34,Male,98176,false
60015,56,Male,82386,true
60016,72,Female,188062,false
60017,37,Female,96997,true
60018,45,Female,43753,true
60019,76,Male,126876,false
60020,67,Male,190389,false
60021,33,Male,157068,true
60022,23,Male,61140,true
60023,56,Male,68996,false
60024,28,Female,131132,true
60025,73,Male,61997,false
60026,77,Female,62393,false
60027,26,Male,46641,false
60028,54,Male,38534,false
60029,22,Male,171194,false
60030,21,Male,119049,true
60031,68,Female,111663,false
60032,48,Male,145209,false
60033,25,Male,169703,false
60034,63,Male,86620,true
60035,28,Male,49669,true
60036,53,Male,132155,false
60037,80,Female,156143,false
60038,68,Male,53602,true
60039,76,Female,158679,false
60040,74,Male,195268,true
60041,67,Male,39790,true
60042,56,Male,194362,false
60043,70,Male,138254,false
60044,72,Male,45612,false
60045,34,Female,126000,false
60046,78,Female,41797,false
60047,37,Female,188424,false
60048,57,Male,109543,true
60049,28,Female,159884,false
60050,54,Male,49663,false
60051,69,Female,142563,false
60052,75,Male,189025,false
60053,44,Male,192336,true
60054,62,Female,156088,false
60055,33,Male,144109,false
60056,39,Male,123040,false
60057,22,Male,34689,false
60058,22,Male,66847,false
60059,58,Female,129303,true
60060,61,Male,109849,false
60061,80,Female,120572,false
60062,30,Female,138692,false
60063,58,Male,134025,false
60064,57,Female,175208,false
60065,47,Female,179321,false
60066,58,Male,144135,true
60067,74,Female,154497,false
60068,18,Female,178879,false
60069,44,Male,68070,false
60070,24,Female,23842,false
60071,61,Female,99772,true
60072,20,Female,182877,false
60073,77,Male,135011,false
60074,32,Male,153270,false
60075,77,Female,163352,true
60076,19,Male,93758,true
60077,59,Male,86979,false
60078,56,Male,89645,false
60079,32,Male,55739,false
60080,58,Female,199366,false
60081,25,Male,160752,true
60082,27,Female,40643,false
60083,46,Female,80616,false
60084,63,Male,31908,false
60085,56,Male,107744,false
60086,46,Female,126784,true
60087,49,Male,183522,true
60088,48,Male,114357,false
60089,80,Male,181993,false
60090,25,Female,112114,false
60091,55,Female,99225,true
60092,32,Male,88134,false
60093,41,Female,92404,true
60094,34,Female,151010,true
60095,19,Female,153044,false
60096,55,Male,189870,false
60097,26,Male,174042,true
60098,73,Female,45670,true
60099,78,Male,101001,false
60100,43,Male,41962,true
60101,39,Female,95038,false
60102,60,Female,88824,false
60103,54,Female,51938,false
60104,64,Male,46380,false
60105,21,Male,34053,false
60106,33,Male,77746,false
60107,42,Female,171087,false
60108,49,Female,62754,true
60109,74,Male,199478,false
60110,57,Male,79758,true
60111,62,Male,152265,true
60112,36,Female,45996,false
60113,41,Female,72450,false
60114,66,Female,21296,true
60115,33,Female,39531,true
60116,73,Female,33122,true
60117,52,Female,121324,false
60118,72,Male,44883,false
60119,24,Female,22890,false
60120,42,Female,155286,false
60121,65,Female,132469,false
60122,44,Male,176701,true
60123,63,Female,74819,true
60124,69,Female,102782,false
60125,57,Female,76642,false
60126,73,Male,133225,false
60127,45,Female,54644,true
60128,73,Male,174735,false
60129,55,Female,27943,false
60130,53,Male,136254,true
60131,51,Female,149138,false
60132,55,Male,160256,true
60133,58,Male,151679,false
60134,33,Female,177005,true
60135,46,Female,197344,false
60136,39,Female,170855,false
60137,39,Female,155396,false
60138,45,Female,72087,false
60139,74,Male,141108,false
60140,47,Female,97396,false
60141,28,Female,83602,true
60142,64,Male,169392,false
60143,20,Male,137881,true
60144,49,Male,128012,true
60145,58,Male,102235,true
60146,72,Male,84280,false
60147,72,Male,110151,false
60148,26,Female,155846,false
60149,46,Male,129948,true
60150,76,Female,46458,false
60151,67,Female,44684,false
60152,33,Male,93573,false
60153,34,Female,38144,false
60154,68,Male,70246,false
60155,45,Female,83487,false
60156,55,Male,76543,false
60157,62,Female,46029,true
60158,50,Male,94599,false
60159,68,Female,102244,false
60160,66,Female,30119,false
60161,59,Female,183123,false
60162,79,Male,54305,false
60163,36,Male,63483,true
60164,25,Female,90800,true
60165,22,Female,21716,false
60166,80,Female,32956,false
60167,50,Male,43167,true
60168,61,Female,157671,true
60169,41,Male,173327,true
60170,55,Male,192946,false
60171,48,Male,43462,false
60172,45,Male,92492,false
60173,75,Male,131853,false
60174,42,Male,153415,true
60175,43,Female,90701,false
60176,36,Female,158516,false
60177,56,Female,58766,false
60178,70,Female,90960,false
60179,59,Male,134525,true
60180,36,Female,120798,false
60181,76,Female,54886,true
60182,77,Male,63972,false
60183,35,Male,177031,true
60184,41,Female,98812,false
60185,67,Female,194086,false
60186,22,Female,32803,false
60187,73,Female,171166,false
60188,67,Male,130811,false
60189,57,Female,182167,false
60190,32,Female,57801,true
60191,47,Female,126823,false
60192,29,Female,174487,true
60193,59,Male,165546,true
60194,78,Male,114207,false
60195,64,Male,33152,true
60196,20,Male,110935,true
60197,36,Male,26586,true
60198,34,Male,113487,false
60199,42,Female,98738,true
60200,35,Male,46916,false
60201,47,Female,59726,true
60202,56,Female,128638,false
60203,65,Female,138784,true
60204,36,Male,133013,true
60205,79,Male,157415,true
60206,64,Female,45322,false
60207,42,Female,116386,true
60208,20,Female,115840,false
60209,26,Female,68619,true
60210,62,Male,59620,false
60211,72,Male,165625,false
60212,40,Female,114094,false
60213,29,Female,81075,false
60214,20,Male,99783,false
60215,27,Male,178631,false
60216,44,Female,65328,true
60217,80,Male,134798,true
60218,30,Female,173372,false
60219,65,Female,191136,false
60220,50,Female,31332,false
60221,23,Female,56075,false
60222,41,Male,143080,false
60223,40,Female,142893,false
60224,79,Female,49289,true
60225,23,Male,22492,false
60226,63,Male,172559,false
60227,52,Female,178581,false
60228,28,Female,124892,false
60229,41,Female,191539,false
60230,45,Female,170119,false
60231,55,Female,135473,false
60232,46,Male,79246,true
60233,25,Male,56433,true
60234,46,Male,109104,false
60235,24,Female,187254,false
60236,30,Male,189053,false
60237,37,Female,74255,false
60238,79,Female,59620,false
60239,29,Female,27877,false
60240,23,Female,180359,false
60241,58,Female,91969,true
60242,19,Female,125161,false
60243,78,Male,142870,true
60244,24,Male,86960,false
60245,68,Male,155707,true
60246,66,Female,191711,false
60247,27,Male,70665,false
60248,58,Female,82132,true
60249,20,Female,45329,false
60250,39,Female,99187,false
60251,33,Male,144471,false
60252,30,Female,100046,false
60253,27,Male,196070,false
60254,43,Male,94536,false
60255,55,Female,191439,false
60256,72,Female,84824,false
60257,66,Male,30116,false
60258,64,Male,88211,false
60259,28,Male,36282,false
60260,45,Male,187452,false
60261,25,Female,158395,true
60262,66,Female,145501,true
60263,43,Female,47607,true
60264,46,Male,144827,false
60265,37,Male,92657,false
60266,45,Female,33271,false
60267,49,Male,22169,false
60268,21,Male,154467,false
60269,64,Male,104019,true
60270,52,Female,173865,false
60271,65,Male,132005,true
60272,72,Female,187595,true
60273,57,Male,195264,true
60274,66,Female,64179,true
60275,21,Male,117182,false
60276,80,Female,184912,false
60277,41,Male,88062,false
60278,51,Female,62949,false
60279,53,Female,47168,false
60280,49,Male,111667,true
60281,72,Female,182024,false
60282,27,Female,141228,false
60283,75,Male,42779,false
60284,62,Female,129351,false
60285,35,Female,40010,true
60286,66,Male,68214,true
60287,59,Male,170364,false
60288,24,Male,21094,false
60289,68,Male,180568,false
60290,54,Male,28632,false
60291,68,Male,154604,false
60292,32,Female,63993,false
60293,69,Female,61656,false
60294,59,Male,85216,false
60295,43,Female,167712,true
60296,72,Male,86455,false
60297,42,Male,88224,true
60298,38,Male,173990,false
60299,18,Male,40118,false
60300,80,Male,135817,false
60301,28,Female,162041,false
60302,54,Male,61643,false
60303,21,Female,34899,false
60304,42,Female,164757,true
60305,22,Male,39411,false
60306,63,Male,54606,false
60307,52,Male,186461,false
60308,54,Female,29693,false
60309,41,Female,79751,false
60310,61,Female,157883,true
60311,32,Female,102569,false
60312,45,Male,102998,true
60313,21,Male,184882,true
60314,50,Female,67044,false
60315,43,Male,68336,false
60316,61,Female,199296,false
60317,42,Female,100466,false
60318,50,Male,80262,true
60319,34,Male,52582,true
60320,71,Female,129685,false
60321,41,Male,158032,true
60322,39,Female,181598,false
60323,75,Female,91218,false
60324,44,Male,109403,true
60325,31,Male,114407,true
60326,59,Female,42010,true
60327,62,Female,152488,false
60328,58,Male,29337,true
60329,76,Female,142010,true
60330,22,Male,127544,true
60331,30,Male,192291,false
60332,54,Male,184454,false
60333,69,Male,128433,false
60334,31,Female,143237,false
60335,80,Male,119609,false
60336,53,Male,60093,false
60337,28,Female,74203,false
60338,71,Male,188428,true
60339,18,Male,96169,true
60340,41,Male,48768,false
60341,31,Male,147230,false
60342,71,Male,64695,false
60343,72,Male,152674,true
60344,23,Female,185683,true
60345,68,Female,33449,false
60346,39,Female,82909,true
60347,26,Female,136742,false
60348,18,Female,100688,false
60349,35,Female,70431,true
60350,60,Female,154128,false
60351,25,Female,89459,false
60352,52,Female,165136,false
60353,48,Male,90672,false
60354,43,Female,58949,false
60355,33,Female,60829,false
60356,25,Female,38782,false
60357,51,Male,105973,false
60358,21,Female,155550,false
60359,59,Male,80040,false
60360,71,Female,49523,false
60361,77,Male,163304,true
60362,63,Female,190536,true
60363,47,Female,119985,false
60364,28,Female,104446,true
60365,66,Male,114795,true
60366,51,Male,144663,true
60367,59,Female,156184,true
60368,64,Male,124054,false
60369,78,Male,183669,false
60370,26,Female,41018,false
60371,35,Male,160765,true
60372,22,Female,78565,true
60373,39,Female,143428,false
60374,77,Female,71479,false
60375,80,Male,49093,false
60376,19,Female,147755,false
60377,80,Male,71066,false
60378,75,Male,39878,false
60379,39,Female,50719,false
60380,33,Female,97462,false
60381,62,Male,143126,false
60382,78,Female,166367,false
60383,53,Male,35109,false
60384,62,Male,129109,false
60385,43,Female,156498,true
60386,61,Male,122803,false
60387,77,Female,67564,false
60388,72,Male,148948,false
60389,67,Female,20182,false
60390,80,Male,100447,true
60391,44,Male,82174,false
60392,58,Male,109351,false
60393,36,Male,74684,true
60394,42,Male,54053,false
60395,50,Female,102798,false
60396,36,Female,71972,true
60397,45,Male,82408,false
60398,56,Male,118192,false
60399,80,Male,74534,false
60400,31,Male,180575,false
60401,56,Female,35526,false
60402,64,Female,75598,false
60403,64,Male,92830,false
60404,42,Female,21454,false
60405,24,Female,185684,false
60406,77,Male,167515,false
60407,44,Female,179142,false
60408,27,Female,90847,false
60409,53,Female,55374,true
60410,80,Male,135533,true
60411,32,Female,61998,true
60412,35,Male,153258,true
60413,19,Female,108254,true
60414,38,Male,176349,true
60415,75,Female,184336,false
60416,56,Male,24011,false
60417,39,Male,131083,true
60418,79,Female,180820,false
60419,80,Male,154749,true
60420,77,Female,110821,false
60421,46,Male,137525,false
60422,54,Female,157122,false
60423,36,Female,64278,false
60424,34,Male,157293,false
60425,43,Male,81074,false
60426,53,Male,40092,true
60427,62,Female,167436,true
60428,52,Female,173279,false
60429,38,Male,66522,false
60430,69,Male,103079,false
60431,28,Male,74084,true
60432,29,Male,87378,false
60433,32,Male,92682,false
60434,31,Male,65165,false
60435,74,Male,182063,false
60436,58,Male,107945,false
60437,60,Female,37208,false
60438,66,Male,92184,false
60439,65,Female,130209,true
60440,40,Male,52645,false
60441,46,Male,36055,false
60442,41,Male,169015,false
60443,30,Female,157100,true
60444,62,Female,105405,false
60445,66,Female,107951,false
60446,35,Male,53876,false
60447,31,Male,97129,true
60448,28,Female,108403,false
60449,77,Male,21300,false
60450,60,Female,159088,false
60451,28,Female,197298,true
60452,37,Female,177767,false
60453,73,Female,130674,false
60454,57,Male,126304,false
60455,73,Female,103971,false
60456,39,Female,88695,true
60457,38,Female,54802,false
60458,62,Female,172653,false
60459,21,Male,115277,true
60460,45,Female,96984,true
60461,70,Female,153604,false
60462,30,Female,58644,false
60463,19,Female,22892,true
60464,24,Male,76499,false
60465,66,Male,25995,false
60466,61,Male,68929,false
60467,62,Male,153729,false
60468,58,Female,68777,true
60469,65,Male,108621,false
60470,20,Male,118159,false
60471,42,Female,22030,true
60472,64,Male,87513,true
60473,39,Female,113641,true
60474,35,Female,146834,false
60475,58,Female,108987,false
60476,72,Female,157233,false
60477,20,Female,132289,true
60478,33,Male,77379,false
60479,75,Male,150200,false
60480,29,Male,56455,true
60481,44,Male,44029,false
60482,54,Male,34185,false
60483,78,Female,42055,true
60484,56,Male,177423,true
60485,22,Female,173565,false
60486,58,Male,185951,false
60487,49,Male,73384,false
60488,42,Female,42620,true
60489,62,Male,135419,false
60490,38,Male,81020,true
60491,25,Male,180272,false
60492,31,Female,80885,false
60493,76,Male,80796,false
60494,46,Female,195712,true
60495,80,Female,193119,false
60496,52,Male,97023,false
60497,56,Female,196621,true
60498,45,Female,126561,false
60499,46,Male,163445,false
60500,47,Female,40803,false
60501,53,Male,30749,false
60502,51,Female,120361,true
60503,40,Male,90700,true
60504,36,Female,175355,true
60505,34,Female,133116,false
60506,66,Male,196500,false
60507,57,Male,125891,false
60508,73,Male,178256,false
60509,79,Female,108267,false
60510,39,Female,156484,true
60511,19,Male,108768,true
60512,72,Female,26476,true
60513,20,Male,40617,false
60514,75,Female,169570,false
60515,26,Female,52135,true
60516,40,Female,146581,false
60517,64,Female,163480,false
60518,32,Male,159970,true
60519,58,Male,53242,false
60520,29,Male,114731,false
60521,61,Male,83477,false
60522,42,Female,121492,false
60523,74,Male,90080,false
60524,38,Male,35521,false
60525,39,Female,121114,false
60526,33,Female,43926,false
60527,65,Female,41808,true
60528,53,Male,63034,true
60529,61,Male,137895,false
60530,38,Male,167247,false
60531,66,Female,98253,false
60532,37,Female,152966,false
60533,35,Female,80595,false
60534,60,Female,82277,false
60535,67,Female,32150,false
60536,18,Female,39428,false
60537,57,Female,75130,false
60538,58,Female,95070,true
60539,31,Female,190848,false
60540,62,Female,117620,false
60541,51,Male,61452,false
60542,20,Male,46358,false
60543,59,Female,197855,false
60544,65,Female,163707,false
60545,54,Female,178083,false
60546,42,Female,193922,true
60547,54,Female,116483,false
60548,42,Female,71984,false
60549,63,Female,44843,false
60550,21,Male,69141,false
60551,46,Male,93607,false
60552,60,Female,161654,true
60553,43,Female,124895,false
60554,22,Male,148354,false
60555,73,Male,95243,false
60556,68,Female,40983,true
60557,35,Female,115333,false
60558,66,Female,122602,false
60559,64,Male,36791,true
60560,44,Male,128405,true
60561,33,Female,93660,false
60562,31,Male,93210,true
60563,27,Female,134764,true
60564,40,Male,147595,true
60565,33,Male,43923,false
60566,70,Female,199196,true
60567,40,Female,169451,false
60568,18,Male,100803,true
60569,77,Female,64572,false
60570,25,Female,111387,false
60571,31,Female,169454,false
60572,39,Female,21053,false
60573,57,Male,173454,true
60574,31,Female,92030,false
60575,40,Female,160678,false
60576,67,Male,111035,false
60577,42,Male,141020,false
60578,35,Male,44553,false
60579,29,Male,183971,false
60580,80,Male,66499,false
60581,68,Male,173507,false
60582,32,Male,68837,false
60583,74,Male,126631,true
60584,35,Female,29989,true
60585,64,Male,27954,true
60586,75,Female,88783,false
60587,49,Female,93730,true
60588,40,Female,97431,false
60589,30,Male,178855,true
60590,41,Male,69515,false
60591,18,Male,100281,false
60592,65,Male,187529,false
60593,56,Female,129194,false
60594,63,Male,54093,false
60595,78,Female,93854,true
60596,56,Female,81438,false
60597,25,Female,46993,false
60598,29,Male,20250,false
60599,61,Male,138701,false
60600,23,Female,117384,false
60601,34,Male,133588,false
60602,37,Male,38976,true
60603,39,Female,45067,true
60604,59,Male,106171,true
60605,52,Female,165592,false
60606,51,Male,99146,true
60607,52,Male,81664,false
60608,53,Male,185585,true
60609,71,Female,57115,false
60610,39,Female,155727,false
60611,52,Female,36035,false
60612,19,Female,144073,false
60613,75,Male,112583,true
60614,29,Male,49820,false
60615,27,Female,102433,true
60616,70,Male,96323,false
60617,62,Female,80295,true
60618,39,Female,146619,false
60619,42,Male,162644,false
60620,77,Female,48457,true
60621,36,Male,126897,true
60622,43,Female,162110,false
60623,54,Female,60209,true
60624,59,Male,120219,false
60625,39,Male,166549,false
60626,33,Male,122484,false
60627,43,Female,25943,true
60628,74,Female,78646,false
60629,69,Female,83041,true
60630,58,Male,157823,false
60631,37,Male,110121,true
60632,31,Female,30106,false
60633,60,Male,183304,false
60634,69,Female,36714,false
60635,22,Female,94687,false
60636,31,Male,25169,false
60637,24,Male,155065,false
60638,23,Female,190195,false
60639,48,Female,44246,true
60640,73,Female,131520,true
60641,32,Male,197058,true
60642,59,Male,61660,true
60643,36,Male,29030,true
60644,20,Male,137484,true
60645,63,Female,108450,false
60646,76,Male,68240,false
60647,18,Male,60385,false
